stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
25269,25093,ПР. КОРОЛЁВА,60.019059,30.257646,0,2,bus
25270,25094,"БОГАТЫРСКИЙ ПР., УГОЛ ГАККЕЛЕВСКОЙ УЛ.",60.001479,30.254861,0,2,bus
25244,25086,"УЛ. САВУШКИНА, 115",59.984846,30.232065,0,2,bus
25184,25067,"СТ. МЕТРО ""РЫБАЦКОЕ"", ВЫСАДКА",59.830588,30.500315,0,2,bus
25185,25068,"СТ. МЕТРО ""РЫБАЦКОЕ""",59.830608,30.499883,0,2,bus
25207,25072,"АЭРОПОРТ ""ПУЛКОВО 1""",59.799652,30.273457,0,2,bus
25213,25078,УЛ. БЕЛОВОЙ,59.887639,29.858676,0,2,bus
25212,25077,"СОБСТВЕННЫЙ ПР., 34",59.891132,29.861788,0,2,bus
25215,25080,БОБЫЛЬСКАЯ ДОРОГА,59.882746,29.855555,0,2,bus
25214,25079,УЛ. БЕЛОВОЙ,59.888054,29.859277,0,2,bus
25209,25074,УЛ. ЛЕНИНА,59.811676,30.418337,0,2,bus
25208,25073,"АЭРОПОРТ ""ПУЛКОВО 1""",59.799879,30.273454,0,2,bus
25211,25076,БОБЫЛЬСКАЯ ДОРОГА,59.890761,29.860876,0,2,bus
25210,25075,ОРАНИЕНБАУМСКИЙ СПУСК,59.889340,29.876014,0,2,bus
25127,25048,ШКОЛА,60.196657,29.700895,0,2,bus
25128,25049,ШКОЛА,60.196359,29.701109,0,2,bus
25129,25050,ПАРАШЮТНАЯ УЛ.,60.021133,30.263439,0,2,bus
25145,25053,УНИВЕРСАМ,59.862150,30.388884,0,2,bus
25144,25052,УНИВЕРСАМ,59.862713,30.389084,0,2,bus
25096,25036,"ДОЛГООЗЁРНАЯ УЛ., УГОЛ ВЕРБНОЙ УЛ.",60.024272,30.274090,0,2,bus
25097,25037,"ПАРАШЮТНАЯ УЛ., УГОЛ ДОЛГООЗЁРНОЙ УЛ.",60.020676,30.264325,0,2,bus
25100,25040,УЛ. МАРШАЛА НОВИКОВА,60.018487,30.270943,0,2,bus
25101,25041,ДОЛГООЗЁРНАЯ УЛ.,60.021130,30.265171,0,2,bus
25588,25161,УЛ. ПРОФЕССОРА КАЧАЛОВА,59.917152,30.400773,0,2,bus
25589,25162,"КУБИНСКАЯ УЛ., УГ. УЛ. КОСТЮШКО",59.848169,30.292337,0,2,bus
25587,25160,УЛ. ПРОФЕССОРА КАЧАЛОВА,59.917804,30.400189,0,2,bus
25578,25159,"УЛ. КРЖИЖАНОВСКОГО, 3",59.930732,30.464208,0,2,bus
25577,25158,"УЛ. КРЖИЖАНОВСКОГО, Д.5",59.932501,30.470513,0,2,bus
25576,25157,"ДОРОГА К ЗАВОДУ ""НИССАН""",60.065053,30.192555,0,2,bus
25575,25156,ДОРОГА В КАМЕНКУ,60.053589,30.227027,0,2,bus
25574,25155,ДОЛГООЗЁРНАЯ УЛ.,60.021607,30.263997,0,2,bus
25573,25154,ШУВАЛОВСКИЙ ПР.,60.031948,30.251022,0,2,bus
25571,25152,"ООО""ХЕНДЭ МОТОР МАНУФАКТУРИНГ  РУС""",60.058556,30.127740,0,2,bus
25570,25151,"ООО""ХЕНДЭ МОТОР МАНУФАКТУРИНГ  РУС"" ПОСАДКИ -ВЫСАДКИ НЕТ",60.059090,30.127736,0,2,bus
25569,25150,"ООО""ХЕНДЭ МОТОР МАНУФАКТУРИНГ  РУС""",60.058512,30.128681,0,2,bus
25568,25149,"ДОРОГА К ЗАВОДУ ""НИССАН""",60.064217,30.192474,0,2,bus
25567,25148,ДОРОГА В КАМЕНКУ,60.052128,30.227105,0,2,bus
25530,25142,СЕРДОБОЛЬСКАЯ УЛ.,59.987431,30.314816,0,2,bus
25488,25135,"СРЕДНЕОХТИНСКИЙ ПР., УГ. ШОССЕ РЕВОЛЮЦИИ",59.957202,30.415245,0,2,bus
25347,25122,ДОРОГА НА КАНОНЕРСКИЙ ОСТРОВ,59.904050,30.234395,0,2,bus
25348,25123,"БУЛЬВАР РАЗВЕДЧИКОВ, 10",59.877792,29.895598,0,2,bus
24777,24777,"ТАЛЛИННСКОЕ ШОССЕ, 159, ТЦ ""ЛЕНТА""",59.807535,30.166041,0,2,bus
24776,24776,"ТАЛЛИННСКОЕ ШОССЕ, 159, ТЦ ""ЛЕНТА""",59.807365,30.165370,0,2,bus
24771,24771,УЛ. ТИПАНОВА,59.852169,30.337432,0,2,bus
24770,24770,АВИАЦИОННАЯ УЛ.,59.854979,30.337277,0,2,bus
24769,24769,УЛ. ГАСТЕЛЛО,59.858125,30.337094,0,2,bus
24795,24795,"СТ. МЕТРО ""ГРАЖДАНСКИЙ ПР.""",60.035068,30.421113,0,2,bus
24798,24798,"А.С. ""КРЕСТОВСКИЙ ОСТРОВ""",59.969011,30.247407,0,2,bus
24797,24797,"БЕЛООСТРОВСКОЕ ШОССЕ, 1  посадки-высадки нет",60.129307,30.122927,0,2,bus
24809,24809,"СТ. МЕТРО ""ГРАЖДАНСКИЙ ПР.""",60.036010,30.421290,0,2,bus
24811,24811,СУЗДАЛЬСКИЙ ПР.. УГ. ГРАЖДАНСКОГО ПР.,60.043498,30.426776,0,2,bus
24810,24810,"ГРАЖДАНСКИЙ ПР., 131",60.039740,30.425180,0,2,bus
24805,24805,"ЛЕНИНСКИЙ ПР., 72",59.861016,30.181589,0,2,bus
24806,24806,МОРАВСКИЙ ПЕР.,59.839737,30.424739,0,2,bus
24704,24704,"ЛЕНИНГРАДСКОЕ ШОССЕ, 86 Б",60.110374,30.311734,0,2,bus
24735,24735,"УЛИЦА НАХИМОВА, 11",59.940920,30.222960,0,2,trolley
24748,24748,ПЛОЩАДЬ СТАЧЕК (ПОСАДКА),59.902175,30.275579,0,2,tram
24745,24745,НОВО-НИКОЛЬСКИЙ МОСТ,59.921320,30.301690,0,2,tram
24744,24744,НАРВСКИЙ ПРОСПЕКТ,59.905553,30.276678,0,2,tram
24747,24747,ЛЕРМОНТОВСКИЙ ПРОСПЕКТ,59.919930,30.295650,0,2,tram
24746,24746,"ПЛОЩАДЬ СТАЧЕК (конечная, посадки нет)",59.901309,30.272892,0,2,tram
24741,24741,СЕННАЯ ПЛОЩАДЬ (посадки нет),59.927270,30.319060,0,2,tram
24740,24740,ПЛОЩАДЬ СТАЧЕК (ВЫСАДКА),59.901645,30.274463,0,2,tram
24743,24743,НАРВСКИЙ ПРОСПЕКТ,59.905593,30.276517,0,2,tram
24742,24742,ВОЗНЕСЕНСКИЙ ПРОСПЕКТ,59.923560,30.309930,0,2,tram
24737,24737,ЮСУПОВСКИЙ САД,59.923750,30.310740,0,2,tram
24736,24736,НОВО-НИКОЛЬСКИЙ МОСТ,59.921790,30.304600,0,2,tram
24739,24739,СЕННАЯ ПЛОЩАДЬ (посадка),59.925890,30.315520,0,2,tram
24738,24738,СЕННАЯ ПЛОЩАДЬ (высадка),59.925600,30.315090,0,2,tram
24765,24765,"СТ. МЕТРО ""БУХАРЕСТСКАЯ""",59.883808,30.366449,0,2,bus
24756,24756,МАРИИНСКИЙ ТЕАТР,59.926563,30.296061,0,2,bus
24644,24644,ВЯЗОВАЯ УЛ.,59.967952,30.278370,0,2,bus
24675,24675,"CЕВЕРНЫЙ ПР., УГ. СВЕТЛАНОВСКОГО ПР.",60.026798,30.390031,0,2,bus
24695,24695,"ЛЕНИНГРАДСКОЕ ШОССЕ, 86 Б",60.110002,30.312928,0,2,bus
24697,24697,СВЕТЛАЯ УЛ.,60.108947,30.348804,0,2,bus
24696,24696,САДОВОДСТВО БЕРЁЗКА,60.111514,30.336466,0,2,bus
24699,24699,КРАСНОПУТИЛОВСКАЯ УЛ.,59.850565,30.307763,0,2,bus
24698,24698,ПОРОШКИНО,60.105514,30.356736,0,2,bus
24701,24701,САДОВОДСТВО БЕРЁЗКА,60.112206,30.336060,0,2,bus
24700,24700,ЮККИ ПАРК,60.111596,30.326082,0,2,bus
24703,24703,ПОРОШКИНО,60.105952,30.357227,0,2,bus
24702,24702,ЮККИ ПАРК,60.111176,30.321951,0,2,bus
24598,24598,"ДЕР. АННИНО, ПРАВЛЕНИЕ С/Х ""ПОБЕДА""",59.775829,30.041906,0,2,bus
24597,24597,"С.-ПЕТЕРБУРГ, Ж.-Д. СТ. СЕРГИЕВО",59.831441,30.091061,0,2,bus
24595,24595,МОСКОВСКИЙ ПР.,59.876107,30.323605,0,2,bus
25046,25003,"ВИНДАВСКАЯ УЛ.,2",59.909532,30.251827,0,2,bus
25029,25000,"СТ.М.""ЛЕНИНСКИЙ ПР.""",59.852361,30.269331,0,2,bus
25074,25014,РЕКА КАМЕНКА,60.042807,30.239147,0,2,bus
25075,25015,РЕКА КАМЕНКА,60.039984,30.241375,0,2,bus
25072,25012,"ПАРАШЮТНАЯ УЛ., 54",60.035613,30.246576,0,2,bus
25078,25018,УЛ. АКАДЕМИКА ХАРИТОНА,60.047725,30.243857,0,2,bus
25079,25019,"ОАО ""КЛИМОВ"" ВЫСАДКА - ПОСАДКА",60.046345,30.246446,0,2,bus
25076,25016,ЗООЛОГИЧЕСКИЙ ИНСТИТУТ,60.048953,30.238920,0,2,bus
25077,25017,ЗООЛОГИЧЕСКИЙ ИНСТИТУТ,60.049099,30.235746,0,2,bus
25071,25011,ШУВАЛОВСКИЙ ПР.,60.032549,30.251115,0,2,bus
24988,24979,БЕЛООСТРОВСКАЯ УЛ.,59.982821,30.331731,0,2,bus
24989,24980,ВЫБОРГСКАЯ НАБ.,59.981474,30.327874,0,2,bus
24990,24981,ВЫБОРГСКАЯ НАБ.,59.981436,30.328555,0,2,bus
24991,24982,УЛ. АКАДЕМИКА ПАВЛОВА,59.974737,30.316532,0,2,bus
24984,25056,"ВИШЕРСКАЯ УЛ.,3",59.810883,30.372839,0,2,bus
24985,24976,БЕЛООСТРОВСКАЯ УЛ.,59.983315,30.331682,0,2,bus
24986,24977,ДЕТСКАЯ УЛ.,59.929125,30.249777,0,2,bus
24980,25051,ВЕРБНАЯ УЛ. УГОЛ УЛ. МАРШАЛА НОВИКОВА,60.024093,30.274881,0,2,bus
24981,25059,ВЕРБНАЯ УЛ.,60.023026,30.281067,0,2,bus
24982,25058,Ж.-Д. СТ. КРАСНОЕ СЕЛО,59.730632,30.102871,0,2,bus
24983,25057,Ж.-Д. СТ. КРАСНОЕ СЕЛО,59.730732,30.103257,0,2,bus
24975,24975,ОКУЛОВСКАЯ УЛ.,59.808789,30.373171,0,2,bus
25007,24990,УЛ. ЕСЕНИНА,60.042261,30.334934,0,2,bus
25006,24989,УЛ. ЕСЕНИНА,60.042500,30.336641,0,2,bus
25005,24988,ПР. ХУДОЖНИКОВ,60.040561,30.346190,0,2,bus
24994,24985,СРЕДНИЙ ПРОСПЕКТ,59.931574,30.236826,0,2,trolley
24921,24921,"УЛ. УШИНСКОГО, УГ. СУЗДАЛЬСКОГО ПР.",60.044748,30.418474,0,2,bus
24920,24920,"А/С ""ПРОСПЕКТ КУЛЬТУРЫ"" (ВЫСАДКИ И ПОСАДКИ НЕТ)",60.051763,30.381445,0,2,bus
24922,24922,"ГРАЖДАНСКИЙ ПР., 131",60.039991,30.423946,0,2,bus
24944,24944,"ГЕОЛОГИЧЕСКАЯ УЛ., УГ. УЛ. СПИРИНА",59.747372,30.083739,0,2,bus
24955,24955,МАЛИНОВСКАЯ УЛ.,59.693826,30.424799,0,2,bus
24958,24958,"""СЛАВЯНКА"", РОСТОВСКАЯ УЛ.",59.744725,30.477748,0,2,bus
24957,24957,МАЛИНОВСКАЯ УЛ.,59.693599,30.425187,0,2,bus
24956,24956,"УЛ. АРХИТЕКТОРА ДАНИНИ, УГ. УЛ. ЛОМОНОСОВА",59.695361,30.413397,0,2,bus
24936,24936,СУЗДАЛЬСКИЙ ПРОСПЕКТ,60.047520,30.405951,0,2,bus
24937,24937,АВТОЗАВОДСКАЯ УЛ.,59.816124,30.433734,0,2,bus
24855,24855,"Большая Пороховская ул., 21",59.953418,30.416969,0,2,bus
24836,24836,"ДОЛГООЗЁРНАЯ, УГОЛ ПР. КОРОЛЁВА",60.018933,30.256025,0,2,bus
24837,24837,"МОРСКАЯ НАБ., 19",59.945696,30.206737,0,2,bus
24838,24838,"ПАССАЖИРСКИЙ ПОРТ САНКТ-ПЕТЕРБУРГ ""МОРСКОЙ ФАСАД""",59.948135,30.196468,0,2,bus
24879,24879,ПРОСПЕКТ ГЕРОЕВ,59.864410,30.165590,0,2,trolley
24876,24876,УЛИЦА СОЛДАТА КОРЗУНА (конечная),59.833040,30.214610,0,2,trolley
27668,25544,ШУШАРСКОЕ КЛАДБИЩЕ,59.802250,30.381868,0,2,bus
27667,25543,ШУШАРСКОЕ КЛАДБИЩЕ,59.802714,30.383842,0,2,bus
27666,25542,ВИШЕРСКАЯ УЛ. УГ. ПУШКИНСКОЙ УЛ.,59.801408,30.376504,0,2,bus
27665,25541,ВИШЕРСКАЯ УЛ. УГ. ПУШКИНСКОЙ УЛ.,59.801678,30.375581,0,2,bus
27705,25547,УЛ. ТКАЧЕЙ,59.893394,30.428225,0,2,bus
27263,25464,БРОНКА,59.929732,29.682049,0,2,bus
27223,25462,18-19-Я ЛИНИИ ПО НАБ. ЛЕЙТЕНАНТА ШМИДТА,59.932003,30.273126,0,2,bus
27185,25452,НЕРЧИНСКАЯ УЛИЦА,59.914360,30.447240,0,2,tram
27187,25454,НЕРЧИНСКАЯ УЛИЦА,59.914240,30.447720,0,2,trolley
27186,25453,НЕРЧИНСКАЯ УЛИЦА,59.914200,30.447060,0,2,tram
27188,25455,НЕРЧИНСКАЯ УЛИЦА,59.914270,30.446410,0,2,trolley
27168,25445,"22-23-Я ЛИНИИ В.О., СРЕДНИЙ ПРОСПЕКТ",59.937100,30.257470,0,2,trolley
27169,25446,28-29-Я ЛИНИИ В.О.,59.934770,30.250340,0,2,trolley
27170,25447,28-29-Я ЛИНИИ В.О.,59.934520,30.248880,0,2,trolley
27171,25448,ДЕТСКАЯ УЛИЦА,59.929260,30.249730,0,2,trolley
27172,25449,"МЕТРО ""ГОСТИНЫЙ ДВОР""",59.933960,30.338930,0,2,trolley
27163,25440,НЕРЧИНСКАЯ УЛ.,59.914185,30.448008,0,2,bus
27167,25444,22-23-Я ЛИНИИ В.О.,59.936670,30.258720,0,2,trolley
27166,25443,БОЛЬШОЙ ПРОСПЕКТ В.О.,59.933820,30.262030,0,2,trolley
27165,25442,КОСАЯ ЛИНИЯ,59.933480,30.263340,0,2,trolley
27164,25441,НЕРЧИНСКАЯ УЛ.,59.914276,30.446313,0,2,bus
27148,25439,"ГАВАНСКАЯ УЛ., УГ. СРЕДНЕГО ПР. В.О.",59.931459,30.240152,0,2,bus
27365,25479,ОРАНЖЕРЕЙНАЯ УЛ.,59.726955,30.418042,0,2,bus
27364,25478,"БАССЕЙН ""АТЛАНТИКА""",59.843360,30.484310,0,2,tram
27363,25477,"БАССЕЙН ""АТЛАНТИКА""",59.843200,30.484100,0,2,tram
27344,25475,"УЛИЦА ЛЕНСОВЕТА, 53",59.841880,30.332070,0,2,tram
27345,25476,КУЗЬМИНСКОЕ ШОССЕ,59.733882,30.393754,0,2,bus
27343,25474,"УЛИЦА ЛЕНСОВЕТА, 53",59.841840,30.332560,0,2,tram
27465,25496,"ПАССАЖИРСКИЙ ПОРТ САНКТ-ПЕТЕРБУРГ ""МОРСКОЙ ФАСАД""",59.947736,30.196412,0,2,bus
27485,25499,ПЕТРОВСКАЯ ПЛОЩАДЬ (посадка),59.961600,30.252880,0,2,trolley
27487,25501,ТРОЛЛЕЙБУСНЫЙ ПАРК N 2 (посадки нет),59.968180,30.366220,0,2,trolley
27486,25500,ТАРАСОВА УЛ.,59.949795,30.414814,0,2,bus
27425,25490,ЗАНЕВСКАЯ ПЛ.,59.930334,30.410498,0,2,bus
27446,25492,"ВЫБОРГСКАЯ УЛ.,3 ",60.203510,29.693839,0,2,bus
27445,25491,"УЛ. МИРА, 6",60.199390,29.687415,0,2,bus
27625,25539,"ПИСКАРЁВСКИЙ ПРОСПЕКТ, 56",59.993440,30.434900,0,2,trolley
27605,25538,"УЛ. ЛОМОНОСОВА, 19",59.695725,30.412727,0,2,bus
27567,25529,"МУРИНСКАЯ ДОРОГА, 74",60.033546,30.455560,0,1,bus
26741,25327,УЛ. ДЗЕРЖИНСКОГО,59.873882,29.843585,0,2,bus
26626,25314,УЛ. МАРТЫНОВА,59.990726,29.759974,0,2,bus
26624,25312,"УЛ. ЗОСИМОВА, ПОЛИКЛИНИКА",59.996246,29.758084,0,2,bus
26625,25313,ЦИТАДЕЛЬСКОЕ ШОССЕ,59.993144,29.755432,0,2,bus
26684,25321,УЛ. ПЕРВОГО МАЯ УГ. ГОСТИЛИЦКОЙ УЛ.,59.877296,29.860263,0,2,bus
26661,25317,Ж/Д СТАНЦИЯ РУЧЬИ (высадка),60.004570,30.439840,0,2,trolley
26863,25351,БОЛЬШОЙ ПРОСПЕКТ В.О.,59.942190,30.290000,0,2,trolley
26763,25330,"ИНДУСТРИАЛЬНЫЙ ПР., 86",59.966352,30.456940,0,2,bus
26762,25329,"ИНДУСТРИАЛЬНЫЙ ПР., 86",59.966728,30.457455,0,2,bus
26804,25334,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" ВЫСАДКА",59.990545,30.254907,0,2,bus
26805,25335,ЦЕНТР РЕАБИЛИТАЦИИ,59.850309,30.466383,0,2,bus
26803,25333,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" ПОСАДКА",59.989945,30.254598,0,2,bus
26944,25387,МАЛЫЙ ПР. В.О.,59.948234,30.277362,0,2,bus
26884,25353,1-Й ВЕРХНИЙ ПЕР.,60.055927,30.382467,0,2,bus
26883,25352,"СЕВЕРНЫЙ ПР., УГ. УЛ. ВАВИЛОВЫХ",60.025421,30.395008,0,2,bus
26926,25377,"УЛИЦА САВУШКИНА, дом 111",59.984700,30.237380,0,2,tram
26927,25378,"УЛИЦА САВУШКИНА, дом 111",59.984580,30.238150,0,2,tram
26925,25376,ОМСКАЯ УЛИЦА,59.992400,30.321290,0,2,tram
26943,25386,"3 ЛИНИЯ,15",59.778958,30.089735,0,2,bus
27083,25413,"НАБЕРЕЖНАЯ МАКАРОВА, СТ. МЕТРО ""СПОРТИВНАЯ""",59.948370,30.282200,0,2,trolley
27085,25415,ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ №10,59.927839,30.496815,0,2,bus
27084,25414,УЛИЦА КОРАБЛЕСТРОИТЕЛЕЙ (высадка),59.957430,30.235990,0,2,trolley
27086,25416,1-Я И КАДЕТСКАЯ ЛИНИИ В.О.,59.946740,30.284043,0,2,bus
27115,25429,"БОЛЬШОЙ ПР. В.О., УГ. 22-23-Й ЛИНИИ В.О.",59.933904,30.261839,0,2,bus
27114,25428,"22-23-Я ЛИНИИ В.О., УГ. СРЕДНЕГО ПР. В.О.",59.936607,30.258782,0,2,bus
27118,25432,"1-Я И КАДЕТСКАЯ ЛИНИИ. СТАНЦИЯ МЕТРО ""СПОРТИВНАЯ""",59.947290,30.284110,0,2,tram
27117,25431,"1-Я И КАДЕТСКАЯ ЛИНИИ. СТАНЦИЯ МЕТРО ""СПОРТИВНАЯ""",59.947070,30.283970,0,2,trolley
27116,25430,"1-Я И КАДЕТСКАЯ ЛИНИИ. СТАНЦИЯ МЕТРО ""СПОРТИВНАЯ""",59.946830,30.284720,0,2,trolley
27123,25433,"ПР. КИМа, УГ. УРАЛЬСКОЙ УЛ.",59.954863,30.241489,0,2,bus
27010,25400,ПР. АВИАКОНСТРУКТОРОВ,60.023470,30.231342,0,2,bus
27063,25412,"НАБ. МАКАРОВА, СТ. МЕТРО ""СПОРТИВНАЯ""",59.948350,30.282482,0,2,bus
15304,15304,"СТАНЦИЯ МЕТРО ""ПИОНЕРСКАЯ""",60.001747,30.297975,0,2,trolley
15305,15305,УЛИЦА СЕВАСТЬЯНОВА,59.871920,30.330240,0,2,trolley
15306,15306,"СТАНЦИЯ МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",59.842800,30.245200,0,2,trolley
15307,15307,БОГАТЫРСКИЙ ПРОСПЕКТ,59.999975,30.298586,0,2,trolley
15308,15308,МОСКОВСКИЙ ПРОСПЕКТ,59.872170,30.320610,0,2,trolley
15310,15310,ТОРГОВЫЙ ЦЕНТР,59.837739,30.231336,0,2,trolley
15311,15311,АДМИНИСТРАЦИЯ МОСКОВСКОГО РАЙОНА,59.884650,30.320247,0,2,trolley
15296,15296,СЕРЕБРИСТЫЙ БУЛЬВАР,60.010700,30.284842,0,2,trolley
15298,15298,СПОРТИВНО-КОНЦЕРТНЫЙ КОМПЛЕКС,59.869550,30.336870,0,2,trolley
15299,15299,УЛИЦА ПОДВОДНИКА КУЗЬМИНА,59.847400,30.255600,0,2,trolley
15300,15300,ПОЛИКЛИНИКА № 102,60.009931,30.290747,0,2,trolley
15301,15301,КУЗНЕЦОВСКАЯ УЛИЦА,59.871972,30.334208,0,2,trolley
15302,15302,КОЛОМЯЖСКИЙ ПРОСПЕКТ,60.008933,30.295572,0,2,trolley
15303,15303,ДАЧНЫЙ ПРОСПЕКТ,59.845300,30.250900,0,2,trolley
15321,15321,"УНИВЕРСАМ ""ТАЛЛИНСКИЙ""",59.833400,30.211700,0,2,trolley
15320,15320,"ТЕАТР ""ЗА ЧЁРНОЙ РЕЧКОЙ""",59.999710,30.290500,0,2,trolley
15323,15323,УЛИЦА СЕВАСТЬЯНОВА,59.871710,30.329200,0,2,trolley
15322,15322,ПРАЖСКАЯ УЛИЦА,59.862060,30.402630,0,2,trolley
15325,15325,УЛИЦА ГЕНЕРАЛА СИМОНЯКА,59.833200,30.203300,0,2,trolley
15324,15324,"БОГАТЫРСКИЙ ПРОСПЕКТ, 2",60.000217,30.295814,0,2,trolley
15327,15327,КАРДИОКЛИНИКА,59.871780,30.332120,0,2,trolley
15326,15326,БУХАРЕСТСКАЯ УЛИЦА,59.858642,30.390117,0,2,trolley
15313,15313,СЕРЕБРИСТЫЙ БУЛЬВАР,59.999022,30.283389,0,2,trolley
15312,15312,ТРАВМАТОЛОГИЯ,59.995740,30.294950,0,2,trolley
15315,15315,БЛАГОДАТНАЯ УЛИЦА,59.875170,30.319758,0,2,trolley
15314,15314,УЛИЦА КОЗЛОВА,59.834840,30.222030,0,2,trolley
15317,15317,УЛИЦА СОЛДАТА КОРЗУНА,59.833650,30.217480,0,2,trolley
15316,15316,Ж/Д ПЛАТФОРМА СОРТИРОВОЧНАЯ (посадка),59.866900,30.424100,0,2,trolley
15319,15319,СОФИЙСКАЯ УЛИЦА / ПРОСПЕКТ СЛАВЫ,59.865500,30.413600,0,2,trolley
15318,15318,КУЗНЕЦОВСКАЯ УЛИЦА,59.871630,30.322670,0,2,trolley
15338,15338,ПРОСПЕКТ КОСМОНАВТОВ,59.864203,30.347230,0,2,trolley
15339,15339,БЕЛГРАДСКАЯ УЛИЦА,59.854750,30.371370,0,2,trolley
15336,15336,БАССЕЙНАЯ УЛИЦА,59.864370,30.337760,0,2,trolley
15337,15337,ПОЛИКЛИНИКА № 102,60.010180,30.290190,0,2,trolley
15342,15342,БУДАПЕШТСКАЯ УЛИЦА,59.856380,30.381320,0,2,trolley
15343,15343,ПРОСПЕКТ СИЗОВА,60.012261,30.274614,0,2,trolley
15340,15340,СЕРЕБРИСТЫЙ БУЛЬВАР,60.011006,30.284114,0,2,trolley
15341,15341,ТОРГОВЫЙ ЦЕНТР,59.860310,30.348920,0,2,trolley
15330,15330,ПРОСПЕКТ ЮРИЯ ГАГАРИНА,59.871610,30.336372,0,2,trolley
15331,15331,БЕЛГРАДСКАЯ УЛИЦА,59.854900,30.370000,0,2,trolley
15328,15328,"МЕТРО ""ПИОНЕРСКАЯ""",60.003942,30.297894,0,2,trolley
15329,15329,БУДАПЕШТСКАЯ УЛИЦА / ПРОСПЕКТ СЛАВЫ,59.856110,30.378190,0,2,trolley
15334,15334,ПРОСПЕКТ КОСМОНАВТОВ / УЛИЦА ТИПАНОВА,59.852760,30.354130,0,2,trolley
15335,15335,ПРОСПЕКТ КОРОЛЁВА,60.009572,30.294539,0,2,trolley
15332,15332,ПРОСПЕКТ МАРШАЛА ЖУКОВА,59.833090,30.196250,0,2,trolley
15333,15333,СПОРТИВНО-КОНЦЕРТНЫЙ КОМПЛЕКС,59.868930,30.336519,0,2,trolley
15355,15355,УЛИЦА ОРДЖОНИКИДЗЕ,59.842389,30.356608,0,2,trolley
15354,15354,УНИВЕРСАМ,60.010483,30.262231,0,2,trolley
15353,15353,УЛИЦА СЕДОВА,59.873153,30.436474,0,2,trolley
15352,15352,СОФИЙСКАЯ УЛИЦА / ПРОСПЕКТ СЛАВЫ,59.866453,30.418511,0,2,trolley
15358,15358,"ПРОСПЕКТ КОСМОНАВТОВ, 74",59.838200,30.358410,0,2,trolley
15357,15357,Ж/Д ПЛАТФОРМА СОРТИРОВОЧНАЯ (высадка),59.866870,30.423790,0,2,trolley
15356,15356,ПРОСПЕКТ КОСМОНАВТОВ / УЛИЦА ТИПАНОВА,59.852830,30.350200,0,2,trolley
15347,15347,УЛИЦА ТИПАНОВА / ПРОСПЕКТ КОСМОНАВТОВ,59.852270,30.352330,0,2,trolley
15346,15346,БУХАРЕСТСКАЯ УЛИЦА,59.859340,30.394100,0,2,trolley
15345,15345,УЛИЦА МАРШАЛА НОВИКОВА,60.013128,30.267928,0,2,trolley
15344,15344,ПОЛИКЛИНИКА № 51,59.856420,30.350580,0,2,trolley
15351,15351,"ПРОСПЕКТ КОСМОНАВТОВ, 50",59.847830,30.354280,0,2,trolley
15349,15349,ПРАЖСКАЯ УЛИЦА / ПРОСПЕКТ СЛАВЫ,59.862200,30.404400,0,2,trolley
15348,15348,УЛИЦА БАБУШКИНА,59.875472,30.443811,0,2,trolley
15244,15244,ГАККЕЛЕВСКАЯ УЛИЦА,60.006600,30.258160,0,2,trolley
15245,15245,"МЕТРО ""КИРОВСКИЙ ЗАВОД""",59.879206,30.260667,0,2,trolley
15246,15246,КАМЫШОВАЯ УЛИЦА,60.004500,30.257100,0,2,trolley
15247,15247,УЛИЦА ШОТМАНА. УНИВЕРСИТЕТ ТЕЛЕКОММУНИКАЦИЙ,59.902847,30.486569,0,2,trolley
15240,15240,"КОМЕНДАНТСКИЙ ПРОСПЕКТ, 16",60.010600,30.255800,0,2,trolley
15241,15241,"СТАНЦИЯ МЕТРО ""АВТОВО""",59.867700,30.260700,0,2,trolley
15242,15242,"МЕТРО ""КОМЕНДАНТСКИЙ ПРОСПЕКТ""",60.008700,30.258100,0,2,trolley
15243,15243,КОМСОМОЛЬСКАЯ ПЛОЩАДЬ,59.873700,30.258900,0,2,trolley
15236,15236,ДОЛГООЗЁРНАЯ УЛИЦА,60.017100,30.248300,0,2,trolley
15237,15237,УЛИЦА ЖЕНИ ЕГОРОВОЙ (высадка),60.064539,30.313939,0,2,trolley
15238,15238,ПРОСПЕКТ СТАЧЕК,59.859280,30.254760,0,2,trolley
15239,15239,"КОМЕНДАНТСКИЙ ПРОСПЕКТ, 22",60.013300,30.252700,0,2,trolley
15232,15232,ТРАМВАЙНЫЙ ПРОСПЕКТ,59.856500,30.256500,0,2,trolley
15233,15233,КОМЕНДАНТСКИЙ ПРОСПЕКТ,60.024958,30.239081,0,2,trolley
15234,15234,УНИВЕРСАМ,60.021200,30.243500,0,2,trolley
15235,15235,УЛИЦА ЖЕНИ ЕГОРОВОЙ (посадка),60.064050,30.316410,0,2,trolley
15261,15261,"СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" (посадка)",59.989700,30.255200,0,2,trolley
